text,aspect,label
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,positive
Delivery was early too.,Delivery,positive
They also use two totally different operating systems.,operating systems,neutral
"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",screen,positive
"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",OpenOffice,neutral
The internet speed is spectacular.,internet speed,positive
"Also, macbooks come with much more features which are so cool!",features,positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",feel,positive
I bought this laptop and found its TAB is not functioning.,TAB,negative
"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.",system,neutral
I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,usb port wires,neutral
"Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.",longevity,positive
"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,positive
They should have included more memory on their computers if they knew Vista would run slowly.,Vista,negative
I love the way the entire suite of software works together.,suite of software,positive
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",touch-pad,negative
"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.",specifications,neutral
Other than that its a great performing machine and well meets all my needs and more.,performing,positive
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,neutral
"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",IWORKS,positive
"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.",delivery service,negative
The best thing about this laptop is the price along with some of the newer features.,features,positive
"I have Vista, so I am unable to install and uninstall  some programs.",Vista,negative
defective software.,software,negative
The display is awesome.,display,positive
He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,use,positive
All for such a great price.,price,positive
I dual boot with Linux and that other security-prone OS and it performs flawlessly.,Linux,neutral
I preferred the fit and feel of the 13 inch.,13 inch,positive
  The screen almost looked like a barcode when it froze.,screen,negative
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,internal hard disk,neutral
"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",performance,negative
  Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,manuf,negative
