text,aspect,label
"uplna katastrofa personal uplne nezajem kuchar u recepce chlastal pivo , a na kuchyn vubec nehledel servirky mely ocividne uplne neco jineho na praci nez se venovat hostum pomala obsluha plne popelniky jidlo stalo take za prd",personal,negative
"PS: Při představě, že platím za pizzu plnou cenu okolo 180 Kč, bych se vůči tomu, co jsem dostal určitě ohradil - že to bylo na slevovový voucher, tak jsem neříkal nic, ale spokojen jsem rozhodně nebyl.",pizzu,negative
"Jediný problém je, že v české hospodě nemají Kofolu, ale jen ty americký srágory (Coca-Cola), který ze zásady nepiju. Tohle by stálo za to změnit. Kofola by sem padla jak ulitá!",Kofola,neutral
"Jídlo výborné a výběr obrovský, steaky z kvalitního masa.",Jídlo,positive
"Ceny vyšší než v Imperiálu, nicméně mě zaráží to, že pokud si restaurace zakládá na steacích, měl by kuchař být schopen přesně poznat, jak je maso uvnitř propečené",restaurace,negative
Provozák je úchyl!,Provozák,negative
A třeba v sobotu pečou prase tak se stavíme,prase,neutral
"Espresso byl také zlatý standard, již jsem pila lepší k tomu s mlékem, které nebylo ohřáté, tedy kávu schladilo.",Espresso,neutral
"Degustační menu exkluzivní: terinka z holoubátek - výborné, hovězí jazyk na celerovém salátu - famózní, lanýžové gnocchi se šampaňskou omáčkou - výborné, chilský sea bass - výborné, telecí líčka na červeném víně - výborné, jehněčí kolínko - super exkluzivní, cheesecake - mňam, mňam, mňam",terinka z holoubátek,positive
"jídlo v pohodě, obsluha příjemná, ceny lidové....doporučuji",jídlo,positive
"Proboha, proč restaurace, kde se pokoušejí vařit lepší jídlo není zcela nekuřácká.",restaurace,neutral
Ceny byla velice kulantní vzhledem k zážitku i porcím.,Ceny,positive
"Stejky za skoro 500 korun staly vsechny za prd, bez chuti a s flaxou a opravdu mlinkaty.",Stejky,negative
"na oběd nebo lepší večeři ideální podnik, nicméně kvůli dražším nápojům nedoporučuji pro posezené s kamarády u piva",nápojům,negative
"Ještě jsem tam nikdy nebyl ale teď jsem zvědav jaké to tam je když maji všichni o tuto retauraci takový zájem ,maji tím výbornou reklamu a o kom se hodně mluví ten žije a je aspoň známy",retauraci,neutral
"Super nejlepší čínská restaurace v Praze.Skvělá lokalita , jídlo i oblsuha.Všem doporučuji...:)",čínská restaurace,positive
"Obsluha uplne v pohode.Francouzska cibulačka velmi dobra.Teleci licka vynikajici a k tomu zelenina a bramborova kase taky skvela chut.Bratr mel kukuricne kure a rikal ze dobre a k tomu hranolky,ktere byli opravdu jak mají byt,pekne bramborova chut.Jinak Plzen a Espresso co jsem mel tak dobre.Bylo plno,ale prostreli nam v kavarne a vůbec to nevadilo.Prostredi je velice prijemne.",kukuricne kure,positive
"hruza , zadni hoste , teple vodnate pivo",pivo,negative
"Uplatnili jsme voucher na mix gril, byli jsme spokojeni, vnitroblok jako zahrádka, využili jsme posezení venku, nemáme výhrady",venku,positive
"Proto apeluju na majitele, pokud opravdu zaměstnává dva kuchaře a je mezi nimi takto markantní rozdíl, tak ať jednoho vyhodí",majitele,neutral
"Jídlo je možná malinko dražší, ale s tím se snad v restauraci toho druhu dá počítat",restauraci,neutral
Včera jsme restauraci navštívili a kromě vysokých cen nás zarazila kvalita jídla srovnatelná se závodní jídelnou (ovšem porce asi čtvrtinové),restauraci,negative
"Výborné kuřecí , sushi super a poharik nazaver :)",sushi,positive
A doporučujeme všem zažít kvalitu jejich kuchyně!,kuchyně,positive
"Byla jsem s návštěvou velice spokojená co se týče obsluhy příjemné vystupování,mladý šikovný číšník",obsluhy,positive
"Toast, ktery puvodne stoji 99 korun, byla vysusena topinka s masovou smesi z konzervy",topinka s masovou smesi,negative
"Tak jsme navšívili nově otevřenou pizzerku pepino (dříve san marino), co se týče cen, tak teda dost hrůza. Opravdu vysoké.",cen,negative
"Pizza Mexikana suchá na celé pizze max 2 plátky slaniny rozkrájené na kousky a trocha cibule, nic víc.",Pizza Mexikana,negative
"Velký výběr v tomto bufetu zahrnuje polévky,několik druhů příloh, masitých i zeleninových jídel...Mohu jen doporučit.",polévky,positive
"Koukám, že to te brejlaté buzně - provozní, co líta po podniku jak raketa nedochází, že okrádá slušné lidi.",podniku,neutral
tu chvalu si tu asi provozovatelka piše sama :D necom strašnyho.,provozovatelka,negative
"Pokud nejste studenti, nedávejte si studentské menu, budete označení za podvodníky.",menu,neutral
"Moje telecí, které jsem důrazně žádal propečené bylo propečené jen z půlky a z druhé půlky bylo úplně syrové a šlachovité tak, že si s tím neporadil ani steakový nůž",telecí,negative
"Prostředí nádherné, čisté.",Prostředí,positive
"My jsme to U Štěpána zvládli všechno za patnáct stovek, takže ty výkřiky k cenám jsou také trošku hysterické",cenám,positive
"Měli jsme u Vás oslavu, byla jsem velmi spokojena s jidlem i obsluhou",obsluhou,positive
"Hospoda poloprázdná, lidi jen u 5 stolků, a přesto mu bylo velmi nepříjemně řečeno, že bude čekat 2h na pizzu.",Hospoda,negative
"Brutálně seškrtaný výběr,když jsem ochutnal od manželky burger,tak žádný gastronomický zázrak se nekonal,(zřejmě kuchař neměl svůj den),rozkousával jsem nějakou tvrzenou hmotu absolutně bez chutě,to i karbanátek,který děláme doma,je chuťově výraznější",kuchař,negative
"Co to píšete za sračky od té doby co má hospoda novou pronajímatelku je to tam o 100% lepší než to bylo za Radky,chodíme tam dost často na jídlo a ještě se nám nestalo že by jsme tam dostali špatné jídlo,měli by jste si uvědomit že zda máte problémy s majitelem objektu není zrovna na místě řešit je zde,těmito recenzema neubližujete totiž jemu ale provozovatelce hospody,což mi připadá dost nefér když tam chodíte skoro denně",pronajímatelku,neutral
"zarezervoval jsem si dne 12.10. stůl v imperial cafe u příležitosti 69 narozenin mé matky. obědnal jsem si do předu růže na stůl a po obědě ten nejlepší dort. květina na stole nestála, pro tu po 100 omluvách běžely a dort , na který zřejmě také zapoměly, vypadal hrozně. Koupený nízký korpus, zasypaný zaželírovanými malinami, bez krému, ačíslo 69 napsané čokoládou na talíři. No děs.Fotky mám. Ale abich jen nehanil, jídlo i servis, velmi dobré. Ale to nic nemění na tom, že narozky mé matky nedopadly vůbec tak jak měly. A za 4000 za oběd ve třech, to se stát nesmí. Sice se stokrát omlouvaly, ale co, jako, za ty prachy?",zaželírovanými malinami,negative
Přinesla nám totálně spálené křídla,křídla,negative
Cisnik pracuje jak by to delal za trest. Arogantni ignorant. Nikdy vice.,Cisnik,negative
"Když jsem číšníka (jestli se ten blonďák dá tak nazvat) poprosila, aby mi řekl, jaké mají bergery a s čim jsou, něco si napsal a bezeslova odešel a o něco později mi prostě nějaký burger donesl..",číšníka,negative
"Restaurace je zanedbaná, špinavá, k toaletám se raději ani vyjadřovat nebudu.",Restaurace,negative
"Vidim jak všichni chválí ja také chválim ,je tam výborna obsluha a velmi mi chutnalo jídlo,je toho hodně a není šizené jak jinde a ve LAFUTURU jsem byl a nebylo to k jidlu vubec mi nechutnalo ,předražené a personál neochotny nikoho si nevšímal",personál,negative
"Hospůdka praskala ve švech, pravda, obsluha je trochu pomalejší, ale ten, kdo má rád příjemné posezení v malé útulné hospůdce, si určitě přijde na své",Hospůdka,positive
"Příšerná obsluha...kdyby jsme si nešli říct osobně o účet, možná tam sedíme ještě teď.",obsluha,negative
Prostě zde člověk neudělá chybu ať si dá jakékoliv jídlo.,jídlo,positive
"Docela mě to celé zamrzelo, protože jsme si tento restaurant vybrali k rodinnému posezení s rodinou, která přijela ze zahraničí.",restaurant,negative
"tlačenka a pivo vyborné,super jidla,vše výborné",jidla,positive
"Obsluha uplne v pohode.Francouzska cibulačka velmi dobra.Teleci licka vynikajici a k tomu zelenina a bramborova kase taky skvela chut.Bratr mel kukuricne kure a rikal ze dobre a k tomu hranolky,ktere byli opravdu jak mají byt,pekne bramborova chut.Jinak Plzen a Espresso co jsem mel tak dobre.Bylo plno,ale prostreli nam v kavarne a vůbec to nevadilo.Prostredi je velice prijemne.",Obsluha,positive
"Kdyz jsme do restaurace dosli, uz jen na piti jme cekali 20min, cisnik hrozny, a ted samotny tatarak! Byly v nem slachy, ja jej odmitla jist, ale pritel, bohuzel stihl snist vice, nez jen jedno sousto jako ja, po me stiznosti, ze takhle tatarak vypadat nema, nam bylo po dalsich 15ti minutach cisnikem sdeleno, ze se bavil s kucharem a ze tedy mame pravdu tak ze nam udelaji novy, my byli tak znuseni, ze jme tuto nabidku odmitli, ale pritel jen tak nadhodil (jelikoz ja mela jednu vodu a pritel jeden birrel) tak ze jako omluvu nam postaci, to piti zdarma",restaurace,neutral
"Ale musím dodat, že jsme si pochutnali",pochutnali,positive
"Hlavně ve sředu zabijačka,vždy kupuji ppro mou manželku i domu je to super restaurace ,DOPORUČUJI VŠEM JE TO TADY VŽDY SUPER A HLAVNĚ SE CITITE JAKO V DOMACIM PROSTŘEDI,nejsou tady namyšlení jako jinde",PROSTŘEDI,positive
"Priznavam nechodime sem na stejky (nikdy jsem stejk zde nezkousela a uprimne by me tp ani nenapadlo - na stejk jdu neakm kde se na nej specializuji, napr stejkarna nebo el bario), chodime sem na opravdu vyborne pivo a veci typu kolena zebirka kridylka - vzdy mega porce dobreho jidla",pivo,positive
Křidýlka byla neočištěná z každého druhého křídýlka koukaly brka,křídýlka,negative
"Prostředí- ubrusy špinavé, to samé sklenice, WC vzor 1980's s ulomenou klikou, takže bacha na žloutenku",WC,negative
"Co mě vadí,je trochu pomalejší obsluha,asi si to holky chtěli dovykládat.",obsluha,negative
"Tento týden jsme tam měli sraz spolužáků,všichni jsme byli velmi spokojeni,servírka jako vždy velmi rychlá a ochotná,jídlo vynikající",jídlo,positive
"Restaurace čistá, obsluha příjemná, kýta sice trochu vysušená, ale jinak absolutně v pořádku, možná jsme měli štěstí, každopádně já doporučuji",Restaurace,positive
"V této hospůdce jsme byli ve čtyřech lidech, v pátek večer na pečených kuřecích křídlech",hospůdce,neutral
"Personálu na place opravdu hodně, ale působí spíše jako podomní prodavačí, kteří by snad prodali i svou vlastní babičku",Personálu,negative
Všem tu to restauraci doporučuji,restauraci,positive
"A o ulepených stolech,příšerných záchodech ani nemluvě!",záchodech,negative
"Jídlo nám naúčtovali, ale my jsme se nedali! Restaurace je rozšířená, vetší, ale je tu jen jeden záchod, tzn, dlouhé fronty a poté šok - čistý záchod vypadá podle mně jinak!!! a na závěr perlička - na účtence jsme měli cituji ""voda z kohoutku",záchod,negative
"Restaurace má opět nového majitele,byli jsme tam teď několikrát zasebou měli jsme i vochery a vše bylo naprosto perfektní,jídlo výborné obsluha na úrovni a všude pořádek jaký už jsem tam dlouho neviděla všem vřele doporučuji.",majitele,positive
"Měl rybu na grilu s rizotem - ryba byla úžasně udělaná, ale rizoto se nedalo jíst - slepená přvařená rýže bez chuti (obsluha se nezajímala, proč jsem vrátil celou nedojedenou přílohu)",rizoto,negative
"Obsluha byla příjemná (mnohem víc než v mnohých restauracích, kam jdeme jen tak, bez voucheru), jídlo opět vynikající!",Obsluha,positive
"To se dalo, poté přinesla slečna steaky a přílohu, i toto jídlo bylo poživatelné a dle popisu na voucheru, ale potom nastal šok",slečna,neutral
Pivo vždy pod míru.,Pivo,negative
Hodně špinavej lokál... Dělá akorát homosexuálům ostudu.,lokál,negative
Jidlo super za super cenu. Obsluha na urovni. Jen kdyby trosku zlevnili napoje. Jinak jednicka s hvezdickou.,Obsluha,positive
"tedy zebra nejsou pripravovana v restauraci,tam se jen prihrejou v mikrovlnce",zebra,negative
Objednali jsme si nakonec jen kávu a borůvkový koláč,kávu,neutral
"Seděli jsme celkem dlouho u stolu se špinavým sklem a nádobím, až tak po deseti minutách si nás někdo všiml (restaurace téměř prázdná).",stolu,negative
"DĚKUJEME!!!Dobré jídlo i pití,,akce byla v salonku v restauraci moc lidí nebylo,ale to nic nemění na tom ,že tam dobře vaři personál je příjemný",pití,positive
"Dnes jsem navštívila tuto restauraci s přítelem po předchozím doporučení od známé a musím říct, že jsem byla opravdu mile překvapena",restauraci,positive
"Já naopak restauraci doporučuji,byla jsem tam třikrát,poprvé gyros,podruhé Souvlaki a potřetí jehněčí kolínko a jídlo vždy bylo vynikající,a paní číšnice byla milá,ráda se tam bude vracet!",jídlo,positive
Polední menu špíz a restované brambory hrozné,Polední menu,negative
"Ochotný, pozorný personál, skvělá kuchyně - netradiční raut, žádné oschlé mísy s pokrájeným sýrem a salámem, ale výborný kančí guláš, voňavé řízečky, skvěle ochucený tatarák, restovaná zelenina a takto bych mohl pokračovat",mísy s pokrájeným sýrem a salámem,positive
"Az kdyz jsem tam volala, voucher nezminovala tak najednou volno meli, rezervace nebyl problem ale kdyz jsem na konci hovoru voucher zminila, nastalo vykrucovani se",voucher,negative
"Podle nabidky kuponu velke porce, ve skutecnosti byla kolena proti jinym restauracim mala, nedopecena",porce,negative
"jedná se o zteplalou vodu (nejspíše z kohoutku) ve které se louhuje kolečko pomeranče, limetky a pár lístků máty",vodu,negative
"Všechno bylo naprosto bez obtíží, obsluha super, jídlo bez vady",jídlo,positive
Vsem doporucuji jidlo skvele obsluha skvela.. je to tam 100x lepsi nez predtim..!!!,jidlo,positive
"Kvalita jídla podprůměrná, obsluha hrozná a smeták s lopatkou, nedejbože hadr a vodu, asi v této restauraci vůbec neznají",restauraci,negative
Děkujeme za velmi dobré jídlo pro celou rodinu.Moc jsme si pochutnali a všem tuto restauraci doporučuji.,restauraci,positive
"Po osobní návštěvě již víme, že vouchery do restaurace sklípek, která se tak již ani nejmenuje je možné jen u původního majitele, nebo reklamovat u slevového portálu.",majitele,neutral
"Zkusil jsem all you can eat, jídlo smrdělo na sto honů, raději ryč, prostředí katastrofa, záchody špína.",prostředí,negative
